,Year_Birth,Education,Status,Income,Num_of_kids,Num_of_Teen,Registration_date,Recency,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Num_Web_Visits,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Complain,Response,Status_cat,Mnt_all
968,0.29411764705882604,0.5,Together,0.3813084112149533,0.0,0.5,0.5141242937853097,0.08080808080808081,0.23723723723723725,0.3258426966292135,0.16276703967446593,0.3275862068965517,0.2575757575757576,0.5421686746987951,0.1,0.5454545454545454,0.8181818181818182,0.3076923076923077,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.3142857142857143
969,0.6274509803921617,0.5,Married,0.47887598728720226,0.0,0.0,0.9990583804143114,0.7070707070707072,0.2627627627627628,0.33707865168539325,0.5768056968463885,0.47413793103448276,0.6717171717171718,0.5823293172690762,0.1,0.4545454545454546,0.5454545454545454,0.5384615384615385,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.540079365079365
970,0.09803921568627771,1.0,Married,0.29900248591837375,0.0,0.0,0.43785310734463145,0.8686868686868687,0.07657657657657657,0.05056179775280899,0.06307222787385555,0.008620689655172414,0.045454545454545456,0.09638554216867469,0.1,0.36363636363636365,0.09090909090909091,0.3076923076923077,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08095238095238094
971,0.9019607843137294,0.25,Single,0.1279335410176532,0.0,0.0,0.8521657250470813,0.030303030303030304,0.0007507507507507507,0.0449438202247191,0.00508646998982706,0.017241379310344827,0.04040404040404041,0.0642570281124498,0.1,0.09090909090909091,0.0,0.23076923076923078,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015079365079365078
972,0.7254901960784323,0.5,Together,0.42127190912237644,0.0,0.0,0.545197740112993,0.494949494949495,0.5180180180180181,0.6573033707865168,0.5066124109867751,0.3275862068965517,0.5151515151515152,0.35341365461847385,0.1,0.4545454545454546,0.9090909090909092,0.5384615384615385,0.21428571428571427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.6218253968253968
973,0.09803921568627771,1.0,Single,0.49905912709651024,0.0,0.0,0.3013182674199619,0.23232323232323235,0.7552552552552553,0.12359550561797752,0.11597151576805698,0.2543103448275862,0.3434343434343435,0.18072289156626503,0.1,0.6363636363636364,0.5454545454545454,0.9230769230769231,0.21428571428571427,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5198412698412699
974,0.2352941176470651,1.0,Single,0.3015135781490922,0.5,1.0,0.4736346516007526,0.8181818181818182,0.01051051051051051,0.0,0.002034587995930824,0.0,0.0,0.004016064257028112,0.1,0.0,0.0,0.23076923076923078,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005158730158730159
975,0.9803921568627487,0.25,Together,0.10504421158626766,0.0,0.0,0.30508474576271105,0.18181818181818182,0.006006006006006006,0.0449438202247191,0.021363173957273652,0.10344827586206896,0.05555555555555556,0.03614457831325301,0.1,0.09090909090909091,0.09090909090909091,0.3076923076923077,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.030555555555555558
976,0.41176470588235503,0.5,Married,0.3315334025614399,0.0,0.5,0.536723163841808,0.06060606060606061,0.09084084084084083,0.5786516853932584,0.06917599186164802,0.034482758620689655,0.22222222222222224,0.19277108433734938,0.1,0.36363636363636365,0.18181818181818182,0.5384615384615385,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15396825396825398
977,0.8235294117647101,0.5,Together,0.25346297869662354,0.5,0.0,0.740112994350282,0.7777777777777778,0.006006006006006006,0.0,0.008138351983723296,0.008620689655172414,0.005050505050505051,0.012048192771084336,0.1,0.09090909090909091,0.0,0.15384615384615385,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0071428571428571435
978,0.5882352941176521,1.0,Single,0.2471128732810976,1.0,0.0,0.6271186440677958,0.5353535353535354,0.015015015015015015,0.033707865168539325,0.042726347914547304,0.08189655172413793,0.025252525252525256,0.15261044176706826,0.1,0.2727272727272727,0.09090909090909091,0.15384615384615385,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
980,0.6666666666666714,1.0,Married,0.2643317914345952,0.5,0.0,0.5885122410546142,0.5454545454545455,0.07282282282282282,0.02247191011235955,0.04374364191251271,0.02586206896551724,0.005050505050505051,0.07228915662650602,0.1,0.2727272727272727,0.09090909090909091,0.3076923076923077,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06547619047619047
981,0.529411764705884,0.75,Divorced,0.3797413386198433,0.0,0.5,0.44067796610169374,0.6464646464646465,0.4767267267267267,0.08426966292134831,0.10071210579857579,0.08620689655172414,0.03535353535353536,0.5261044176706827,0.1,0.8181818181818182,0.2727272727272727,0.6923076923076923,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.35833333333333334
982,0.5098039215686327,1.0,Divorced,0.15682054186727085,0.5,0.0,0.6732580037664775,0.36363636363636365,0.003003003003003003,0.011235955056179775,0.004069175991861648,0.008620689655172414,0.0,0.0,0.1,0.09090909090909091,0.0,0.15384615384615385,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0031746031746031746
984,0.5490196078431424,1.0,Together,0.3186380943390289,0.0,0.5,0.7241054613935969,0.8181818181818182,0.02252252252252252,0.0056179775280898875,0.007121057985757883,0.0,0.0,0.012048192771084336,0.1,0.09090909090909091,0.0,0.23076923076923078,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.014682539682539682
985,0.4705882352941231,0.75,Single,0.4177601560779131,0.0,0.0,0.6035781544256125,0.9494949494949496,0.21921921921921922,0.7134831460674157,0.6449643947100712,0.5689655172413793,0.6414141414141414,0.6626506024096385,0.1,0.2727272727272727,0.6363636363636364,0.6923076923076923,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5845238095238096
986,0.17647058823529704,1.0,Married,0.28444570313729195,0.5,0.5,0.4689265536723166,0.9090909090909092,0.01951951951951952,0.0056179775280898875,0.009155645981688708,0.008620689655172414,0.0,0.004016064257028112,0.1,0.09090909090909091,0.0,0.23076923076923078,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.013888888888888888
987,0.3529411764705941,0.5,Married,0.2026432549797036,0.0,0.0,0.40960451977401036,0.36363636363636365,0.015765765765765764,0.0056179775280898875,0.008138351983723296,0.030172413793103446,0.015151515151515152,0.020080321285140562,0.1,0.09090909090909091,0.0,0.23076923076923078,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01626984126984127
988,0.8235294117647101,0.5,Married,0.1370024229837314,0.5,0.0,0.11676082862523529,0.4545454545454546,0.0075075075075075074,0.0056179775280898875,0.017293997965412006,0.04310344827586207,0.020202020202020204,0.028112449799196783,0.1,0.09090909090909091,0.09090909090909091,0.15384615384615385,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017857142857142856
989,0.882352941176471,1.0,Married,0.266962459485824,0.0,0.0,0.9397363465160069,0.23232323232323235,0.07657657657657657,0.05056179775280899,0.048830111902339775,0.10344827586206896,0.015151515151515152,0.048192771084337345,0.1,0.18181818181818182,0.09090909090909091,0.46153846153846156,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07698412698412699
990,0.5882352941176521,0.75,Single,0.2059724975612826,0.5,0.0,0.6092278719397353,0.17171717171717174,0.01051051051051051,0.011235955056179775,0.029501525940996948,0.034482758620689655,0.010101010101010102,0.012048192771084336,0.1,0.18181818181818182,0.0,0.3076923076923077,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143
991,0.3137254901960844,0.5,Single,0.3860851505711319,0.0,0.0,0.2909604519774014,0.42424242424242425,0.4894894894894895,0.2696629213483146,0.3550356052899288,0.4051724137931034,0.42424242424242425,0.4337349397590361,0.1,0.8181818181818182,0.2727272727272727,0.46153846153846156,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5281746031746032
993,0.9215686274509807,0.0,Together,0.06433179143459518,0.5,0.0,0.2212806026365346,0.43434343434343436,0.0015015015015015015,0.03932584269662921,0.004069175991861648,0.008620689655172414,0.07575757575757576,0.10843373493975902,0.1,0.18181818181818182,0.0,0.15384615384615385,0.6428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.021031746031746033
994,0.49019607843137436,1.0,Together,0.1589854935649328,0.5,0.5,0.7984934086628996,0.16161616161616163,0.006006006006006006,0.0,0.002034587995930824,0.0,0.0,0.004016064257028112,0.1,0.09090909090909091,0.0,0.15384615384615385,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0027777777777777783
995,0.647058823529413,0.5,Together,0.22457873123760974,1.0,0.5,0.4020715630885121,0.6565656565656566,0.003003003003003003,0.0,0.001017293997965412,0.0,0.0,0.008032128514056224,0.1,0.09090909090909091,0.0,0.15384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0011904761904761906
996,0.4509803921568647,1.0,Married,0.39034582585984456,0.0,0.5,0.9698681732580035,0.22222222222222224,0.298048048048048,0.10674157303370786,0.06917599186164802,0.05172413793103448,0.0,0.03614457831325301,0.1,0.36363636363636365,0.36363636363636365,0.6153846153846154,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19880952380952382
997,0.7450980392156907,0.5,Single,0.4206236823059253,0.0,0.0,0.7099811676082854,0.7575757575757577,0.1403903903903904,0.4550561797752809,0.150559511698881,0.10775862068965517,0.21717171717171718,0.3654618473895582,0.1,0.18181818181818182,0.18181818181818182,0.9230769230769231,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2265873015873016
998,0.9411764705882391,0.5,Married,0.21179395198086787,0.5,0.0,0.36534839924670415,0.5151515151515152,0.017267267267267267,0.0,0.0254323499491353,0.030172413793103446,0.07575757575757576,0.012048192771084336,0.1,0.18181818181818182,0.0,0.3076923076923077,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02738095238095238
999,0.6862745098039227,1.0,Married,0.486239340444948,0.0,0.5,0.638418079096045,0.06060606060606061,0.5705705705705706,0.449438202247191,0.47304170905391657,0.07327586206896551,0.06565656565656566,0.321285140562249,0.1,0.5454545454545454,0.8181818181818182,0.38461538461538464,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5599206349206349
1000,0.5686274509803937,0.5,Divorced,0.5118663268195979,0.0,0.0,0.837099811676083,0.0,0.14189189189189189,0.5842696629213483,0.38453713123092575,0.47844827586206895,0.9545454545454546,0.8755020080321284,0.1,0.36363636363636365,0.36363636363636365,0.46153846153846156,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.47023809523809523
1001,0.7058823529411811,0.5,Together,0.17178316483160272,0.5,0.0,0.7080979284369118,0.09090909090909091,0.009009009009009009,0.033707865168539325,0.001017293997965412,0.04741379310344827,0.010101010101010102,0.0642570281124498,0.1,0.09090909090909091,0.0,0.23076923076923078,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.01746031746031746
1002,0.2549019607843164,1.0,Single,0.44768557852670005,0.0,0.0,0.4661016949152543,0.7373737373737375,0.7207207207207207,0.3595505617977528,0.47100712105798576,0.6293103448275862,0.0,0.0642570281124498,0.1,0.5454545454545454,0.8181818181818182,0.6923076923076923,0.21428571428571427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6527777777777778
1003,0.09803921568627771,1.0,Single,0.49905912709651024,0.0,0.0,0.3013182674199619,0.23232323232323235,0.7552552552552553,0.12359550561797752,0.11597151576805698,0.2543103448275862,0.3434343434343435,0.18072289156626503,0.1,0.6363636363636364,0.5454545454545454,0.9230769230769231,0.21428571428571427,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5198412698412699
1004,0.9019607843137294,0.5,Together,0.4023285817678341,0.0,0.0,0.113935969868173,0.06060606060606061,0.4466966966966967,0.5449438202247191,0.2950152594099695,0.5474137931034483,0.6717171717171718,0.48594377510040154,0.1,1.0,0.4545454545454546,0.9230769230769231,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5392857142857143
1005,0.7450980392156907,0.5,Single,0.3670537147172661,0.0,0.5,0.5141242937853097,0.5656565656565657,0.12162162162162161,0.2808988764044944,0.10071210579857579,0.23706896551724138,0.15151515151515152,0.10843373493975902,0.1,0.36363636363636365,0.18181818181818182,0.6153846153846154,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1662698412698413
1006,0.8431372549019613,0.5,Together,0.08198495862047264,0.5,0.0,0.6826741996233512,0.23232323232323235,0.0022522522522522522,0.0,0.004069175991861648,0.05603448275862069,0.0,0.004016064257028112,0.1,0.09090909090909091,0.0,0.23076923076923078,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.006746031746031746
1007,0.8235294117647101,1.0,Together,0.41927688095912397,0.0,0.0,0.5913370998116765,0.27272727272727276,0.9819819819819819,0.0,0.40183112919633773,0.09913793103448276,0.0,0.0,0.1,0.4545454545454546,0.6363636363636364,0.3076923076923077,0.21428571428571427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.6833333333333333
1008,0.882352941176471,0.5,Single,0.14521539381352466,0.5,0.0,0.2617702448210917,0.4040404040404041,0.0075075075075075074,0.0,0.007121057985757883,0.0,0.0,0.03614457831325301,0.1,0.09090909090909091,0.0,0.15384615384615385,0.6428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00873015873015873
1009,0.4313725490196134,0.75,Single,0.22101387708864345,0.0,0.0,0.6271186440677958,0.5656565656565657,0.08408408408408408,0.09550561797752809,0.04374364191251271,0.14655172413793102,0.11111111111111112,0.35742971887550196,0.1,0.18181818181818182,0.4545454545454546,0.23076923076923078,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12420634920634921
1010,0.7450980392156907,0.25,Single,0.5330060731929891,0.0,0.5,0.7532956685499048,0.19191919191919193,0.5165165165165165,0.07865168539325842,0.3133265513733469,0.8663793103448276,0.12121212121212122,0.15261044176706826,0.1,1.0,0.9090909090909092,0.7692307692307693,0.3571428571428571,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5035714285714286
1011,0.5098039215686327,0.5,Single,0.14114981591617104,0.5,0.5,0.6026365348399239,0.8787878787878789,0.0045045045045045045,0.0056179775280898875,0.001017293997965412,0.008620689655172414,0.0,0.01606425702811245,0.1,0.09090909090909091,0.0,0.15384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968
1012,0.6666666666666714,0.75,Single,0.488794486925328,0.0,0.0,0.43408662900188233,0.4747474747474748,0.9669669669669669,0.11235955056179775,0.6225839267548321,0.3448275862068966,0.3080808080808081,0.10843373493975902,0.1,0.4545454545454546,0.6363636363636364,0.6923076923076923,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826984126984127
1013,0.7058823529411811,0.75,Married,0.32939991818496495,0.0,0.5,0.8145009416195848,0.19191919191919193,0.3385885885885886,0.0,0.038657171922685654,0.0,0.020202020202020204,0.09638554216867469,0.1,0.6363636363636364,0.09090909090909091,0.6153846153846154,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20357142857142857
1014,0.3333333333333357,0.5,Married,0.48974480002517384,0.0,0.0,0.480225988700564,0.6161616161616162,0.1373873873873874,0.1853932584269663,0.5005086469989827,0.2543103448275862,0.5202020202020202,0.2289156626506024,0.1,0.36363636363636365,0.2727272727272727,0.7692307692307693,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3662698412698413
1015,0.7058823529411811,1.0,Single,0.24856037005569714,0.5,0.5,0.5178907721280606,0.9191919191919192,0.003003003003003003,0.0,0.004069175991861648,0.0,0.005050505050505051,0.020080321285140562,0.1,0.09090909090909091,0.0,0.15384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968
1016,0.5882352941176521,0.25,Together,0.24249347053085368,0.5,0.5,0.23917137476459516,0.9595959595959597,0.008258258258258258,0.0056179775280898875,0.003051881993896236,0.008620689655172414,0.0,0.028112449799196783,0.1,0.09090909090909091,0.0,0.15384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.007936507936507936
1017,0.529411764705884,0.5,Together,0.23297775260392084,0.5,0.5,0.4529190207156297,0.8282828282828284,0.009009009009009009,0.0,0.004069175991861648,0.0,0.0,0.01606425702811245,0.1,0.0,0.09090909090909091,0.15384615384615385,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.006349206349206349
1018,0.6666666666666714,1.0,Married,0.20869756757607227,0.5,0.0,0.7881355932203391,0.4040404040404041,0.013513513513513514,0.0,0.00508646998982706,0.01293103448275862,0.015151515151515152,0.020080321285140562,0.1,0.09090909090909091,0.09090909090909091,0.23076923076923078,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.011904761904761904
1019,0.4705882352941231,0.5,Married,0.432285471537808,0.0,0.0,0.37758945386064013,0.797979797979798,0.44819819819819817,0.9325842696629213,0.6063072227873855,0.7413793103448276,0.8383838383838385,0.9999999999999999,0.1,0.4545454545454546,0.5454545454545454,0.3076923076923077,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7706349206349207
1020,0.4509803921568647,0.75,Married,0.476043928380377,0.0,0.0,0.28625235404896365,0.020202020202020204,0.487987987987988,0.20786516853932585,0.7924720244150559,0.11637931034482758,0.8434343434343435,0.1285140562248996,0.1,0.5454545454545454,0.8181818181818182,1.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6698412698412698
1021,0.15686274509804576,0.25,Widow,0.4490827275874005,0.0,0.0,0.39736346516007437,0.6363636363636365,0.42792792792792794,0.4101123595505618,0.6236012207527974,0.5732758620689655,0.5151515151515152,0.2931726907630522,0.1,0.5454545454545454,0.4545454545454546,0.8461538461538463,0.21428571428571427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.6190476190476191
1022,0.8627450980392197,0.5,Married,0.10374146448912804,0.5,0.0,0.6355932203389827,0.7474747474747475,0.0022522522522522522,0.033707865168539325,0.004069175991861648,0.0,0.010101010101010102,0.024096385542168672,0.1,0.0,0.0,0.23076923076923078,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006746031746031746
1023,0.9019607843137294,0.75,Single,0.4402404103338683,0.0,0.0,0.6826741996233512,0.9595959595959597,0.7372372372372372,0.4101123595505618,0.3560528992878942,0.24137931034482757,0.07070707070707072,0.7028112449799196,0.1,0.18181818181818182,0.36363636363636365,0.46153846153846156,0.3571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6531746031746032
1024,0.8039215686274517,0.5,Together,0.3784228578621102,0.0,0.0,0.5376647834274948,0.25252525252525254,0.6366366366366366,0.8651685393258427,0.3275686673448627,0.8663793103448276,0.3080808080808081,0.3132530120481927,0.1,0.9090909090909092,0.2727272727272727,0.7692307692307693,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6587301587301587
1025,0.2156862745098067,0.25,Divorced,0.38072941250511344,0.0,0.0,0.6694915254237284,0.42424242424242425,0.13213213213213212,0.16292134831460675,0.8311291963377415,0.0,0.16666666666666669,0.4497991967871485,0.1,0.6363636363636364,0.5454545454545454,0.8461538461538463,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.46150793650793653
1026,0.6862745098039227,0.25,Together,0.14364202775417728,0.0,0.0,0.42937853107344637,0.12121212121212122,0.0007507507507507507,0.0,0.004069175991861648,0.0,0.015151515151515152,0.03614457831325301,0.1,0.0,0.0,0.23076923076923078,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.005158730158730159
1027,0.7254901960784323,0.5,Together,0.4527203499166116,0.0,0.0,0.5753295668549896,0.25252525252525254,0.5968468468468469,0.0,0.5534079348931841,0.40948275862068967,0.29292929292929293,0.0,0.1,0.7272727272727273,0.36363636363636365,0.7692307692307693,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.5904761904761905
1028,0.6274509803921617,0.5,Single,0.5060889266496743,0.0,0.0,0.43785310734463145,0.12121212121212122,0.3858858858858859,0.12359550561797752,0.743641912512716,0.1810344827586207,1.0,0.31726907630522083,0.1,0.5454545454545454,0.6363636363636364,0.5384615384615385,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6277777777777778
1029,0.1176470588235361,1.0,Together,0.49134333994147084,0.0,0.0,0.7909604519774014,0.8989898989898991,0.93993993993994,0.0,0.47202441505595116,0.19827586206896552,0.1767676767676768,0.0,0.1,0.36363636363636365,0.4545454545454546,0.6153846153846154,0.07142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.7115079365079365
